date,min,max,zero_count,zero_percent,average,standard_deviation,variance
2022-08-30 11:38:17,105,177,199,122,100,99,101
2022-08-30 11:38:17,197,118,148,133,100,101,100
2022-08-30 11:38:17,152,142,116,156,100,101,101
2022-08-30 11:38:17,141,114,157,176,100,101,100
2022-08-30 11:38:17,183,156,186,117,99,101,100
2022-08-30 11:38:17,126,171,177,139,100,101,101
2022-08-30 11:38:17,168,199,170,0,101,101,99
2022-08-30 11:38:17,137,190,136,0,100,101,99
2022-08-30 11:38:17,101,149,111,175,101,100,100
2022-08-30 11:38:17,127,119,115,159,99,101,100
2022-08-30 11:38:17,124,182,155,150,99,99,99
2022-08-30 11:38:17,158,198,181,141,99,100,101
2022-08-30 11:38:17,195,136,102,180,100,100,100
2022-08-30 11:38:17,157,175,141,0,101,101,99
2022-08-30 11:38:17,182,165,107,0,99,100,101
2022-08-30 11:38:17,180,111,139,177,100,99,101
2022-08-30 11:38:17,179,179,165,179,99,99,101
2022-08-30 11:38:17,127,131,142,122,99,100,100
2022-08-30 11:38:17,108,105,178,162,100,99,99
2022-08-30 11:38:17,154,185,194,187,100,99,101
2022-08-30 11:38:17,128,123,102,148,101,100,99
2022-08-30 11:38:17,125,138,151,146,99,101,99
2022-08-30 11:38:17,196,131,138,125,101,100,101
2022-08-30 11:38:17,112,131,150,181,99,99,100
2022-08-30 11:38:17,106,163,159,191,100,99,100
2022-08-30 11:38:17,139,190,133,127,100,100,100
2022-08-30 11:38:17,132,200,122,178,101,99,99
2022-08-30 11:38:17,152,106,118,198,101,99,100
2022-08-30 11:38:17,193,161,170,0,101,101,101
2022-08-30 11:38:17,113,109,199,154,101,100,101
2022-08-30 11:38:17,194,138,146,188,99,101,99
2022-08-30 11:38:17,104,129,138,120,100,101,101
2022-08-30 11:38:17,144,140,103,155,99,101,100
2022-08-30 11:38:17,144,156,136,159,100,100,100
2022-08-30 11:38:17,156,156,129,0,100,99,100
2022-08-30 11:38:17,146,126,102,0,99,100,100
2022-08-30 11:38:17,190,175,139,0,99,101,101
2022-08-30 11:38:17,120,146,160,180,100,100,100
2022-08-30 11:38:17,120,168,115,142,101,101,99
2022-08-30 11:38:17,138,149,114,187,99,100,99
2022-08-30 11:38:17,121,101,176,116,100,100,101
2022-08-30 11:38:17,190,118,156,114,99,99,100
2022-08-30 11:38:17,190,124,173,180,101,100,100
2022-08-30 11:38:17,113,193,193,161,101,99,99
2022-08-30 11:38:17,161,131,101,120,100,99,101
2022-08-30 11:38:17,166,166,108,102,100,99,100
2022-08-30 11:38:17,171,148,102,126,99,99,101
2022-08-30 11:38:17,132,102,179,134,100,100,101
2022-08-30 11:38:17,108,138,123,114,100,99,101
2022-08-30 11:38:17,134,170,200,171,100,99,99
2022-08-30 11:38:17,173,154,164,124,101,101,99
2022-08-30 11:38:17,165,178,106,164,101,101,100
2022-08-30 11:38:17,145,197,101,0,99,100,101
2022-08-30 11:38:17,153,198,137,172,101,100,99
2022-08-30 11:38:17,152,150,107,0,101,100,101
2022-08-30 11:38:17,150,172,104,198,101,101,100
2022-08-30 11:38:17,128,134,176,164,100,100,101
2022-08-30 11:38:17,107,193,145,159,101,99,100
2022-08-30 11:38:17,172,164,191,147,100,101,100
2022-08-30 11:38:17,151,163,104,158,100,101,101
2022-08-30 11:38:17,159,140,100,156,101,101,101
2022-08-30 11:38:17,118,109,186,0,101,101,101
2022-08-30 11:38:17,121,127,196,0,101,100,100
2022-08-30 11:38:17,190,111,132,0,100,99,100
2022-08-30 11:38:17,187,103,108,186,101,99,101
2022-08-30 11:38:17,181,113,182,0,100,99,99
2022-08-30 11:38:17,117,140,106,139,101,101,101
2022-08-30 11:38:17,139,180,183,187,101,100,101
2022-08-30 11:38:17,165,149,146,155,100,100,100
2022-08-30 11:38:17,166,106,148,163,99,99,100
2022-08-30 11:38:17,158,159,125,122,101,99,100
2022-08-30 11:38:17,198,148,165,182,101,100,100
2022-08-30 11:38:17,123,119,187,185,100,99,99
2022-08-30 11:38:17,100,153,169,165,101,99,100
2022-08-30 11:38:17,130,152,137,0,100,99,101
2022-08-30 11:38:17,137,126,117,111,100,100,101
2022-08-30 11:38:17,116,161,123,110,99,99,100
2022-08-30 11:38:17,130,190,200,167,101,99,100
2022-08-30 11:38:17,117,132,116,0,99,99,100
2022-08-30 11:38:17,117,153,160,0,100,99,101
2022-08-30 11:38:17,142,142,110,0,99,101,99
2022-08-30 11:38:17,155,129,136,163,100,99,99
2022-08-30 11:38:17,102,125,128,166,100,100,99
2022-08-30 11:38:17,168,163,145,115,99,101,100
2022-08-30 11:38:17,154,112,107,170,99,99,100
2022-08-30 11:38:17,153,164,164,0,101,99,101
2022-08-30 11:38:17,113,110,106,173,100,99,100
2022-08-30 11:38:17,126,167,163,0,99,101,101
2022-08-30 11:38:17,170,145,125,188,99,99,100
2022-08-30 11:38:17,189,178,185,114,101,101,100
2022-08-30 11:38:17,100,100,165,0,101,101,101
2022-08-30 11:38:17,174,146,126,120,101,99,100
2022-08-30 11:38:17,200,141,107,171,101,100,101
2022-08-30 11:38:17,147,139,148,0,100,100,100
2022-08-30 11:38:17,166,150,173,177,100,101,99
2022-08-30 11:38:17,182,179,186,164,101,100,101
2022-08-30 11:38:17,181,142,188,0,100,101,99
2022-08-30 11:38:17,110,172,137,153,99,99,100
2022-08-30 11:38:17,159,138,144,134,99,99,101
2022-08-30 11:38:17,156,159,190,142,99,99,101
2022-08-30 11:38:17,105,193,101,101,99,101,99
2022-08-30 11:38:17,125,160,146,138,100,101,101
2022-08-30 11:38:17,142,164,180,160,99,100,101
2022-08-30 11:38:17,125,159,108,153,100,100,100
2022-08-30 11:38:17,105,104,192,110,100,101,99
2022-08-30 11:38:17,109,132,102,180,101,99,101
2022-08-30 11:38:17,193,115,138,169,100,99,101
2022-08-30 11:38:17,195,109,178,123,100,101,100
2022-08-30 11:38:17,100,187,124,162,101,100,100
2022-08-30 11:38:17,162,181,127,143,101,101,99
2022-08-30 11:38:17,169,110,124,183,99,99,100
2022-08-30 11:38:17,189,169,184,156,101,100,99
2022-08-30 11:38:17,195,138,147,130,100,101,100
2022-08-30 11:38:17,110,113,199,199,100,100,99
2022-08-30 11:38:17,147,182,185,0,101,100,100
2022-08-30 11:38:17,179,119,111,161,101,100,99
2022-08-30 11:38:17,187,186,130,0,101,101,100
2022-08-30 11:38:17,123,103,124,156,100,100,99
2022-08-30 11:38:17,123,130,115,191,99,100,99
2022-08-30 11:38:17,109,194,194,0,99,100,99
2022-08-30 11:38:17,165,189,194,0,100,100,100
2022-08-30 11:38:17,197,168,137,153,99,99,99
2022-08-30 11:38:17,133,147,165,125,101,100,99
2022-08-30 11:38:17,197,119,127,155,100,100,100
2022-08-30 11:38:17,145,129,198,0,99,100,100
2022-08-30 11:38:17,180,150,136,137,100,100,100
2022-08-30 11:38:17,115,177,180,169,100,101,99
2022-08-30 11:38:17,141,151,103,0,101,99,101
2022-08-30 11:38:17,194,164,129,0,101,101,101
2022-08-30 11:38:17,147,191,194,152,101,101,99
2022-08-30 11:38:17,167,193,169,122,100,101,100
2022-08-30 11:38:17,131,133,151,108,99,101,101
2022-08-30 11:38:17,160,114,168,141,99,101,101
2022-08-30 11:38:17,141,161,182,142,100,101,101
2022-08-30 11:38:17,136,175,181,0,100,99,101
2022-08-30 11:38:17,103,195,147,176,101,101,101
2022-08-30 11:38:17,153,135,144,101,101,99,99
2022-08-30 11:38:17,118,181,150,0,101,101,101
2022-08-30 11:38:17,175,194,154,185,100,101,99
2022-08-30 11:38:17,128,156,196,168,101,99,99
2022-08-30 11:38:17,188,167,110,157,101,101,100
2022-08-30 11:38:17,130,140,124,0,101,100,99
2022-08-30 11:38:17,172,155,107,170,100,101,100
2022-08-30 11:38:17,191,180,123,179,101,99,101
2022-08-30 11:38:17,172,149,117,116,100,101,100
2022-08-30 11:38:17,146,174,108,191,100,101,101
2022-08-30 11:38:17,145,100,116,0,99,101,100
2022-08-30 11:38:17,163,111,127,0,99,99,99
2022-08-30 11:38:17,169,144,143,191,101,99,101
2022-08-30 11:38:17,139,118,165,171,100,101,99
2022-08-30 11:38:17,174,156,168,100,100,101,99
2022-08-30 11:38:17,109,134,151,196,99,99,100
2022-08-30 11:38:17,135,110,164,0,100,101,100
2022-08-30 11:38:17,118,170,175,190,100,100,99
2022-08-30 11:38:17,197,124,119,154,99,100,99
2022-08-30 11:38:17,191,148,134,184,100,101,101
2022-08-30 11:38:17,170,128,123,140,100,99,99
2022-08-30 11:38:17,124,134,137,123,99,100,100
2022-08-30 11:38:17,116,175,198,0,101,100,100
2022-08-30 11:38:17,152,127,166,154,100,100,101
2022-08-30 11:38:17,158,111,199,129,101,100,101
2022-08-30 11:38:17,173,172,194,168,99,101,99
2022-08-30 11:38:17,192,188,148,159,101,100,100
2022-08-30 11:38:17,180,114,140,126,100,101,99
2022-08-30 11:38:17,195,164,165,146,101,101,99
2022-08-30 11:38:17,173,164,122,180,99,99,99
2022-08-30 11:38:17,132,141,184,195,101,101,100
2022-08-30 11:38:17,119,131,191,165,101,99,99
2022-08-30 11:38:17,112,136,159,0,99,100,101
2022-08-30 11:38:17,192,112,110,0,99,101,101
2022-08-30 11:38:17,133,147,103,131,100,99,99
2022-08-30 11:38:17,146,102,172,138,101,101,99
2022-08-29 11:38:17,122,188,0,155,99,100,100
2022-08-29 11:38:17,162,190,0,0,100,99,101
2022-08-29 11:38:17,153,116,0,122,100,99,99
2022-08-29 11:38:17,168,178,0,169,100,100,100
2022-08-29 11:38:17,146,105,0,174,101,99,100
2022-08-29 11:38:17,164,122,0,102,99,100,101
2022-08-29 11:38:17,170,164,193,194,100,99,100
2022-08-29 11:38:17,175,103,142,0,100,100,99
2022-08-29 11:38:17,195,193,185,161,100,101,99
2022-08-29 11:38:17,111,128,103,187,100,101,100
2022-08-29 11:38:17,189,160,141,0,101,100,101
2022-08-29 11:38:17,172,155,145,0,100,99,99
2022-08-29 11:38:17,164,126,180,134,100,101,99
2022-08-29 11:38:17,157,127,128,165,100,101,100
2022-08-29 11:38:17,132,196,150,0,100,101,99
2022-08-29 11:38:17,171,143,168,116,99,101,101
2022-08-29 11:38:17,138,163,143,180,100,99,100
2022-08-29 11:38:17,174,165,120,182,100,100,100
2022-08-29 11:38:17,164,183,132,0,99,101,100
2022-08-29 11:38:17,147,198,100,191,101,101,99
2022-08-29 11:38:17,194,114,134,200,99,101,101
2022-08-29 11:38:17,154,174,181,101,99,101,101
2022-08-29 11:38:17,187,193,128,133,101,101,99
2022-08-29 11:38:17,120,171,152,149,101,99,101
2022-08-29 11:38:17,181,196,106,0,101,99,101
2022-08-29 11:38:17,143,115,187,113,100,99,101
2022-08-29 11:38:17,184,160,173,0,101,99,99
2022-08-29 11:38:17,123,166,129,0,99,101,101
2022-08-29 11:38:17,149,200,145,104,100,100,100
2022-08-29 11:38:17,142,157,139,107,101,100,99
2022-08-29 11:38:17,188,121,103,172,99,101,100
2022-08-29 11:38:17,155,178,104,112,100,99,101
2022-08-29 11:38:17,105,170,191,178,99,101,101
2022-08-29 11:38:17,141,172,188,103,99,99,101
2022-08-29 11:38:17,114,148,187,190,99,101,101
2022-08-29 11:38:17,176,147,177,192,99,100,99
2022-08-29 11:38:17,156,111,121,156,100,100,99
2022-08-29 11:38:17,129,169,130,126,101,99,101
2022-08-29 11:38:17,148,100,118,0,101,101,101
2022-08-29 11:38:17,140,172,129,100,101,101,99
2022-08-29 11:38:17,196,139,134,134,100,100,100
2022-08-29 11:38:17,189,135,135,127,101,101,100
2022-08-29 11:38:17,111,151,130,119,99,100,99
2022-08-29 11:38:17,163,144,134,119,101,101,100
2022-08-29 11:38:17,109,110,131,172,99,99,99
2022-08-29 11:38:17,155,183,115,103,100,99,100
2022-08-29 11:38:17,199,163,175,0,100,101,100
2022-08-29 11:38:17,183,126,114,141,99,100,101
2022-08-29 11:38:17,119,195,147,190,99,99,99
2022-08-29 11:38:17,110,170,110,104,100,101,99
2022-08-29 11:38:17,158,108,107,125,101,101,99
2022-08-29 11:38:17,172,138,123,0,99,101,101
2022-08-29 11:38:17,166,173,155,139,99,99,100
2022-08-29 11:38:17,130,106,157,0,101,100,101
2022-08-29 11:38:17,135,129,196,162,99,100,99
2022-08-29 11:38:17,153,161,161,163,101,99,101
2022-08-29 11:38:17,198,101,133,0,99,101,101
2022-08-29 11:38:17,171,144,128,194,99,100,100
2022-08-29 11:38:17,120,143,153,0,101,100,101
2022-08-29 11:38:17,151,199,175,189,99,101,101
2022-08-29 11:38:17,108,152,136,130,99,101,100
2022-08-29 11:38:17,127,167,144,0,100,101,99
2022-08-29 11:38:17,150,183,137,135,101,99,101
2022-08-29 11:38:17,181,153,122,174,101,99,99
2022-08-29 11:38:17,155,153,110,0,101,99,101
2022-08-29 11:38:17,177,149,185,199,101,101,101
2022-08-29 11:38:17,144,133,187,141,100,99,99
2022-08-29 11:38:17,181,105,134,0,100,100,101
2022-08-29 11:38:17,169,125,183,190,101,100,100
2022-08-29 11:38:17,177,193,155,0,100,101,100
2022-08-29 11:38:17,166,177,115,184,100,99,101
2022-08-29 11:38:17,142,144,131,200,100,100,99
2022-08-29 11:38:17,136,113,190,117,101,100,100
2022-08-29 11:38:17,184,165,166,174,99,99,99
2022-08-29 11:38:17,133,158,102,164,101,100,100
2022-08-29 11:38:17,117,196,112,184,100,100,99
2022-08-29 11:38:17,177,175,140,198,100,101,99
2022-08-29 11:38:17,181,190,187,167,100,101,100
2022-08-29 11:38:17,112,177,147,147,101,100,101
2022-08-29 11:38:17,174,158,178,118,101,100,100
2022-08-29 11:38:17,195,168,151,158,101,101,100
2022-08-29 11:38:17,167,105,120,161,100,99,101
2022-08-29 11:38:17,101,190,148,102,101,99,101
2022-08-29 11:38:17,112,130,179,170,101,99,99
2022-08-29 11:38:17,153,189,115,106,99,99,101
2022-08-29 11:38:17,102,120,107,115,101,99,99
2022-08-29 11:38:17,164,136,110,0,99,101,101
2022-08-29 11:38:17,184,168,198,0,101,101,99
2022-08-29 11:38:17,122,139,128,163,100,101,100
2022-08-29 11:38:17,153,166,166,110,100,100,99
2022-08-29 11:38:17,175,149,165,129,100,100,99
2022-08-29 11:38:17,114,134,135,186,100,101,99
2022-08-29 11:38:17,187,107,147,0,99,100,100
2022-08-29 11:38:17,145,147,171,107,101,101,101
2022-08-29 11:38:17,119,184,121,190,101,100,99
2022-08-29 11:38:17,164,144,151,134,100,100,101
2022-08-29 11:38:17,148,136,182,146,100,99,99
2022-08-29 11:38:17,123,131,181,113,100,100,100
2022-08-29 11:38:17,104,164,178,137,99,101,99
2022-08-29 11:38:17,104,134,186,116,101,99,101
2022-08-29 11:38:17,182,129,160,0,100,99,99
2022-08-29 11:38:17,116,153,101,155,100,100,99
2022-08-29 11:38:17,150,116,143,112,100,101,99
2022-08-29 11:38:17,172,180,176,111,99,99,99
2022-08-29 11:38:17,146,173,180,131,99,99,101
2022-08-29 11:38:17,200,119,161,150,99,100,100
2022-08-29 11:38:17,111,192,185,108,101,100,100
2022-08-29 11:38:17,135,185,176,166,99,101,100
2022-08-29 11:38:17,169,119,127,112,101,100,100
2022-08-29 11:38:17,186,169,113,123,101,100,100
2022-08-29 11:38:17,120,104,142,0,100,101,101
2022-08-29 11:38:17,175,175,139,144,101,100,101
2022-08-29 11:38:17,187,117,196,197,99,100,100
2022-08-29 11:38:17,196,154,125,104,99,101,99
2022-08-29 11:38:17,139,160,153,151,101,99,100
2022-08-29 11:38:17,192,188,171,126,100,101,100
2022-08-29 11:38:17,157,145,174,106,100,101,101
2022-08-29 11:38:17,194,114,112,155,99,101,99
2022-08-29 11:38:17,103,184,180,0,100,101,99
2022-08-29 11:38:17,150,191,168,0,101,101,100
2022-08-29 11:38:17,185,181,197,0,101,101,100
2022-08-29 11:38:17,115,174,125,165,100,99,101
2022-08-29 11:38:17,148,173,150,168,99,100,99
2022-08-29 11:38:17,150,181,171,104,99,100,100
2022-08-29 11:38:17,136,193,153,127,101,100,99
2022-08-29 11:38:17,118,164,163,0,99,99,99
2022-08-29 11:38:17,115,158,147,122,100,101,101
2022-08-29 11:38:17,136,187,110,101,99,100,99
2022-08-29 11:38:17,178,152,200,183,99,101,99
2022-08-29 11:38:17,107,101,124,0,100,101,99
2022-08-29 11:38:17,200,141,144,158,99,99,99
2022-08-29 11:38:17,133,173,171,118,101,101,99
2022-08-29 11:38:17,117,118,166,170,100,101,99
2022-08-29 11:38:17,183,173,112,0,101,101,100
2022-08-29 11:38:17,155,193,170,150,101,99,100
2022-08-29 11:38:17,164,153,113,0,100,101,101
2022-08-29 11:38:17,144,101,120,109,100,100,101
2022-08-29 11:38:17,109,149,145,113,100,99,101
2022-08-29 11:38:17,147,194,147,168,99,101,101
2022-08-29 11:38:17,133,103,143,117,99,99,101
2022-08-29 11:38:17,191,171,133,106,101,100,101
2022-08-29 11:38:17,154,181,192,116,101,99,100
2022-08-29 11:38:17,190,164,136,164,99,99,100
2022-08-29 11:38:17,190,150,128,132,100,99,100
2022-08-29 11:38:17,150,159,137,157,101,100,100
2022-08-29 11:38:17,131,183,184,192,99,99,99
2022-08-29 11:38:17,192,120,142,162,100,100,101
2022-08-29 11:38:17,147,188,177,149,99,100,101
2022-08-29 11:38:17,187,149,166,130,101,99,99
2022-08-29 11:38:17,154,175,130,124,101,101,100
2022-08-29 11:38:17,169,197,156,0,100,99,100
2022-08-29 11:38:17,105,187,120,0,101,99,99
2022-08-29 11:38:17,188,121,104,154,100,99,100
2022-08-29 11:38:17,164,170,112,170,99,100,99
2022-08-29 11:38:17,143,166,166,177,100,101,99
2022-08-29 11:38:17,162,193,184,194,100,99,100
2022-08-29 11:38:17,150,190,128,167,101,99,101
2022-08-29 11:38:17,114,127,147,175,99,99,99
2022-08-29 11:38:17,105,127,119,122,101,99,101
2022-08-29 11:38:17,169,158,173,192,100,99,100
2022-08-29 11:38:17,191,195,112,140,99,99,100
2022-08-29 11:38:17,129,158,182,169,99,101,101
2022-08-29 11:38:17,165,179,185,152,100,101,100
2022-08-29 11:38:17,131,100,131,131,101,101,100
2022-08-29 11:38:17,130,102,144,0,101,99,101
2022-08-29 11:38:17,142,105,166,124,101,99,101
2022-08-29 11:38:17,139,167,146,0,99,101,100
2022-08-29 11:38:17,145,179,149,123,101,99,99
2022-08-29 11:38:17,109,137,173,113,101,100,100
2022-08-29 11:38:17,125,185,147,138,100,100,99
2022-08-29 11:38:17,107,199,200,137,100,101,100
2022-08-29 11:38:17,190,111,110,195,101,101,101
2022-08-29 11:38:17,183,115,198,110,99,100,101
2022-08-29 11:38:17,192,114,167,131,101,99,100
2022-08-29 11:38:17,170,103,118,159,101,99,101
2022-08-29 11:38:17,193,117,141,136,100,100,99
2022-08-29 11:38:17,156,191,111,158,100,99,100
2022-08-29 11:38:17,198,181,102,109,101,100,99
2022-08-29 11:38:17,122,112,190,0,101,99,101
2022-08-29 11:38:17,120,158,159,131,100,99,99
2022-08-29 11:38:17,123,170,100,180,100,101,101
2022-08-29 11:38:17,186,136,190,148,101,99,99
2022-08-29 11:38:17,196,167,175,150,99,99,101
2022-08-29 11:38:17,195,130,135,136,100,101,101
2022-08-29 11:38:17,194,165,186,162,99,100,99
2022-08-29 11:38:17,130,106,122,0,101,100,99
2022-08-29 11:38:17,140,150,166,194,101,100,99
2022-08-29 11:38:17,191,174,111,200,101,99,99
2022-08-29 11:38:17,127,179,195,0,100,101,101
2022-08-29 11:38:17,119,149,112,170,100,99,100
2022-08-29 11:38:17,168,188,147,169,100,101,100
2022-08-29 11:38:17,149,193,121,0,99,101,101
2022-08-29 11:38:17,175,172,180,156,100,100,100
2022-08-29 11:38:17,121,106,183,0,100,101,100
2022-08-29 11:38:17,141,154,132,153,101,99,101
2022-08-29 11:38:17,199,105,125,0,101,100,100
2022-08-29 11:38:17,152,184,109,105,100,99,99
2022-08-29 11:38:17,168,194,101,139,101,101,100
2022-08-29 11:38:17,102,147,194,0,101,101,99
2022-08-29 11:38:17,165,149,185,118,101,101,99
2022-08-28 11:38:17,161,136,0,150,101,99,101
2022-08-28 11:38:17,149,162,0,152,101,100,101
2022-08-28 11:38:17,101,183,0,0,99,100,100
2022-08-28 11:38:17,103,177,0,115,99,101,100
2022-08-28 11:38:17,171,105,0,195,101,99,99
2022-08-28 11:38:17,139,115,0,188,99,99,100
2022-08-28 11:38:17,154,171,158,193,101,99,99
2022-08-28 11:38:17,104,120,176,136,101,101,101
2022-08-28 11:38:17,182,110,110,192,99,101,100
2022-08-28 11:38:17,127,122,100,105,101,101,99
2022-08-28 11:38:17,114,186,196,187,99,101,101
2022-08-28 11:38:17,138,161,200,0,101,99,99
2022-08-28 11:38:17,113,195,163,0,101,99,100
2022-08-28 11:38:17,142,102,132,191,99,101,101
2022-08-28 11:38:17,135,198,193,159,99,99,100
2022-08-28 11:38:17,121,176,182,133,101,100,100
2022-08-28 11:38:17,160,155,165,150,100,101,99
2022-08-28 11:38:17,120,190,148,190,101,100,99
2022-08-28 11:38:17,147,172,173,133,100,99,99
2022-08-28 11:38:17,133,131,133,130,100,99,100
2022-08-28 11:38:17,173,142,179,0,99,100,99
2022-08-28 11:38:17,143,128,103,177,101,101,99
2022-08-28 11:38:17,100,187,166,114,101,100,101
2022-08-28 11:38:17,157,144,166,191,100,99,100
2022-08-28 11:38:17,156,180,138,0,100,101,101
2022-08-28 11:38:17,134,191,111,0,99,101,101
2022-08-28 11:38:17,138,112,174,186,101,100,100
2022-08-28 11:38:17,141,170,186,104,100,99,99
2022-08-28 11:38:17,172,200,139,196,99,100,99
2022-08-28 11:38:17,123,109,181,0,99,101,100
2022-08-28 11:38:17,131,167,143,191,99,101,100
2022-08-28 11:38:17,148,152,168,0,99,100,99
2022-08-28 11:38:17,194,179,146,173,100,101,99
2022-08-28 11:38:17,105,155,110,112,100,101,99
2022-08-28 11:38:17,138,164,170,180,99,101,100
2022-08-28 11:38:17,132,196,187,167,99,100,99
2022-08-28 11:38:17,143,160,128,183,99,101,99
2022-08-28 11:38:17,143,190,102,166,101,101,100
2022-08-28 11:38:17,163,103,155,0,101,100,99
2022-08-28 11:38:17,138,103,165,157,100,99,99
2022-08-28 11:38:17,132,184,166,0,100,99,100
2022-08-28 11:38:17,181,198,151,129,99,99,101
2022-08-28 11:38:17,101,187,129,170,100,99,100
2022-08-28 11:38:17,191,145,145,110,101,101,99
2022-08-28 11:38:17,147,128,112,137,101,99,101
2022-08-28 11:38:17,112,195,172,0,101,99,99
2022-08-28 11:38:17,113,181,177,147,100,99,101
2022-08-28 11:38:17,184,119,200,0,100,99,101
2022-08-28 11:38:17,101,109,130,175,100,100,101
2022-08-28 11:38:17,143,107,190,0,101,101,99
2022-08-28 11:38:17,157,184,131,0,99,100,101
2022-08-28 11:38:17,184,123,142,0,100,99,99
2022-08-28 11:38:17,155,129,109,186,101,100,100
2022-08-28 11:38:17,161,145,184,103,101,100,99
2022-08-28 11:38:17,107,153,158,173,100,99,100
2022-08-28 11:38:17,181,140,163,162,100,99,100
2022-08-28 11:38:17,181,187,166,199,99,100,100
2022-08-28 11:38:17,128,169,116,182,100,101,100
